datetime,ELCE
2015-11-29,2586.936
2015-11-30,2335.9680000000003
2015-12-01,2233.522
2015-12-02,2170.92
2015-12-03,2259.903
2015-12-04,2247.7870000000003
2015-12-05,2449.538
2015-12-06,2457.3889999999997
2015-12-07,2280.085
2015-12-08,2383.5829999999996
2015-12-09,2362.098
2015-12-10,2358.2519999999995
2015-12-11,2423.918
2015-12-12,2627.488
2015-12-13,2593.2509999999997
2015-12-14,2402.8810000000003
2015-12-15,2356.1189999999997
2015-12-16,2376.008
2015-12-17,2424.002
2015-12-18,2440.3379999999997
2015-12-19,2589.6259999999997
2015-12-20,2666.872
2015-12-21,2402.9710000000005
2015-12-22,2380.107
2015-12-23,2434.673
2015-12-24,2683.466
2015-12-25,2460.539
2015-12-26,2466.951
2015-12-27,2484.0489999999995
2015-12-28,2454.367
2015-12-29,2536.6749999999997
2015-12-30,2611.2590000000005
2015-12-31,2815.7169999999996
2016-01-01,2511.672
2016-01-02,2659.4739999999997
2016-01-03,2760.157
2016-01-04,2669.2409999999995
2016-01-05,2696.362
2016-01-06,2652.2
2016-01-07,2573.0539999999996
2016-01-08,2563.261
2016-01-09,2677.425
2016-01-10,2576.552999999999
2016-01-11,2275.5820000000003
2016-01-12,2260.005
2016-01-13,2294.57
2016-01-14,2369.896
2016-01-15,2416.1949999999997
2016-01-16,2621.8160000000003
2016-01-17,2638.0710000000004
2016-01-18,2471.8940000000002
2016-01-19,2567.271
2016-01-20,2560.8759999999997
2016-01-21,2540.549
2016-01-22,2565.652
2016-01-23,2828.1099999999997
2016-01-24,2737.3750000000005
2016-01-25,2417.2580000000003
2016-01-26,2351.053
2016-01-27,2297.6300000000006
2016-01-28,2230.5310000000004
2016-01-29,2259.4190000000003
2016-01-30,2469.4669999999996
2016-01-31,2442.971
2016-02-01,2236.72
2016-02-02,2242.03
2016-02-03,2301.28
2016-02-04,2303.45
2016-02-05,2330.0800000000004
2016-02-06,2472.47
2016-02-07,2445.68
2016-02-08,2313.6200000000003
2016-02-09,2161.23
2016-02-10,2221.38
2016-02-11,2224.7999999999997
2016-02-12,2381.77
2016-02-13,2482.620000000001
2016-02-14,2507.51
2016-02-15,2336.8499999999995
2016-02-16,2367.8900000000003
2016-02-17,2391.9700000000003
2016-02-18,2370.8700000000003
2016-02-19,2338.3399999999997
2016-02-20,2446.84
2016-02-21,2354.81
2016-02-22,2124.4900000000002
2016-02-23,2114.04
2016-02-24,2125.03
2016-02-25,2193.6199999999994
2016-02-26,2295.8300000000004
2016-02-27,2485.3799999999997
2016-02-28,2472.0600000000004
2016-02-29,2229.8799999999997
2016-03-01,2175.21
2016-03-02,2154.92
2016-03-03,2305.0799999999995
2016-03-04,2257.6499999999996
2016-03-05,2408.0400000000004
2016-03-06,2344.2999999999997
2016-03-07,2245.1800000000003
2016-03-08,2200.399999999999
2016-03-09,2219.11
